,Marco Polo,Taiyi Zhenren,Zhang Fei,Gongsun Li,Lv Bu,Guan Yu,Zhu Bajie,Tachibana Ukyo,Pei Qinhu,Naklulu,Sun Shangxiang,Shen Mengxi,Dun Shan,Lian Po,Jiang Ziya,Zhao Yun,Zhang Liang,Su Lie,Sun Bin,Mai Shiranui,Ma Chao,Laofuzi,Jing,Bull Demon,Bai Qi,Di Renjie,Pangu,Wang Zhaojun,Hua Mulan,Lanlingwang,Liu Bang,Zhou Yu,Xiahou Dun,Guiguzi,Meng Ya,Yu Ji,Master Luban,Xiang Yu,Ganjiang Moye,Daqiao,Xishi,Yào,Shangguan Wan'er,Cao Cao,Yang Yuhuan,Li Yuanfang,Meng Tian,Yang Jian,Diao Chan,Kuangtie,Agudo,Yingzheng,Sun Ce,Yuan Ge,Baili Shouyue,Chang'e,Da Mo,Cheng Yaojin,Zhuang Zhou,Galo,Luna,Mozi,Cai Wenji,Toho Taiichi,Kai,Li Xin,Wu Zetian,Dian Wei,Houyi,Baili Xuance,Genghis Khan,Nezha,Zhuge Liang,Bian Que,Xiaoqiao,Huang Zhong,Yáo,Angela,Miyue,Yunzhongjun,Mengqi,Yixing,Sima Yi,Li Bai,Han Xin,Athena,Luban 7,Monkey King,Ming Shiyin,Charlotte,Liu Shan,Miyamoto Musashi,Zhong Wuyan,Ake,Nvwa,Liu Bei,Zhong Kui,Gao Jianli,Miledy,Zhen Ji,Daji
Yang Jian,0.5242718446601942,0.5208333333333334,0.6486486486486487,0.47368421052631576,0.5263157894736842,0.5454545454545454,1.0,0.7777777777777778,0.46153846153846156,0.16666666666666666,0.48,0.7,0.2222222222222222,1.0,0.15789473684210525,0.8888888888888888,0.6111111111111112,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.75,0.5172413793103449,-1.0,0.1,0.5882352941176471,0.7142857142857143,-1.0,0.625,0.3333333333333333,0.0,0.2,0.6,0.37777777777777777,0.625,0.8,0.2727272727272727,0.0,0.5652173913043478,0.4666666666666667,0.75,0.4,0.38461538461538464,0.7142857142857143,0.4166666666666667,0.42857142857142855,0.5833333333333334,-1.0,0.49411764705882355,0.6111111111111112,0.7142857142857143,-1.0,0.5161290322580645,-1.0,0.35714285714285715,0.7777777777777778,1.0,0.2,0.6,0.625,-1.0,0.3,0.625,0.0,0.36363636363636365,0.5,0.0,0.3076923076923077,0.0,1.0,0.5,0.0,0.5,0.5714285714285714,0.6666666666666666,0.8888888888888888,0.0,-1.0,-1.0,0.2,-1.0,0.3333333333333333,-1.0,0.0,0.5,0.47058823529411764,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0
Diao Chan,0.5102040816326531,0.6486486486486487,0.4444444444444444,0.5789473684210527,0.47619047619047616,0.6666666666666666,0.7727272727272727,0.6944444444444444,0.5283018867924528,1.0,0.5454545454545454,-1.0,0.42857142857142855,0.5862068965517241,1.0,0.625,-1.0,0.43333333333333335,0.6491228070175439,-1.0,1.0,0.53125,-1.0,0.7391304347826086,0.4,0.0,0.7777777777777778,-1.0,0.5185185185185185,0.14285714285714285,0.4666666666666667,-1.0,0.7307692307692307,0.25,0.8,0.2857142857142857,-1.0,0.6190476190476191,-1.0,0.0,-1.0,0.8333333333333334,-1.0,0.5384615384615384,-1.0,0.4166666666666667,1.0,0.6111111111111112,0.5546558704453441,0.0,-1.0,-1.0,0.4375,-1.0,0.38461538461538464,-1.0,0.5,0.42857142857142855,0.0,-1.0,-1.0,-1.0,1.0,0.5,0.0,0.6666666666666666,-1.0,0.15384615384615385,1.0,-1.0,-1.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kuangtie,0.5614035087719298,0.3076923076923077,0.6,0.46153846153846156,0.2222222222222222,0.09090909090909091,0.6666666666666666,0.6176470588235294,0.4594594594594595,0.24324324324324326,0.0,0.3409090909090909,0.2857142857142857,0.4230769230769231,0.5416666666666666,0.35294117647058826,0.65,0.47368421052631576,0.0,0.6363636363636364,0.25,0.4,0.42857142857142855,0.35294117647058826,0.0,0.2,0.16666666666666666,0.18181818181818182,0.0,0.14285714285714285,0.0,0.26666666666666666,0.0,0.42857142857142855,0.16666666666666666,0.19230769230769232,0.36363636363636365,1.0,0.14285714285714285,0.6363636363636364,0.11764705882352941,0.25,0.35,0.4444444444444444,-1.0,0.2,-1.0,0.7142857142857143,0.0,0.37037037037037035,0.0,0.18181818181818182,1.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.25,0.8571428571428571,0.0,0.0,1.0,0.5714285714285714,0.4,-1.0,0.5,0.2222222222222222,0.8,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.7142857142857143,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.6666666666666666,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0
Agudo,0.6190476190476191,0.7435897435897436,0.22950819672131148,0.0,0.0,0.42105263157894735,0.7857142857142857,-1.0,-1.0,-1.0,0.5121951219512195,0.288135593220339,0.11538461538461539,0.0,0.5,-1.0,1.0,0.0,0.25925925925925924,0.024390243902439025,0.6166666666666667,0.8888888888888888,-1.0,0.8125,-1.0,0.9090909090909091,-1.0,0.45454545454545453,-1.0,-1.0,-1.0,0.875,-1.0,-1.0,0.2894736842105263,0.0,0.9090909090909091,-1.0,-1.0,-1.0,-1.0,0.37037037037037035,0.0,-1.0,0.0,0.5,0.24561403508771928,-1.0,-1.0,0.0,0.3950617283950617,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.7916666666666666,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Yingzheng,0.4098360655737705,0.4444444444444444,0.4722222222222222,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.3103448275862069,0.5769230769230769,0.25806451612903225,0.0,0.5405405405405406,-1.0,0.5102040816326531,0.5238095238095238,0.0,0.5294117647058824,-1.0,0.15384615384615385,0.0,-1.0,0.2857142857142857,0.45161290322580644,0.0,0.25,0.25,0.3333333333333333,0.6296296296296297,-1.0,0.4482758620689655,0.2,0.08695652173913043,-1.0,0.5185185185185185,0.18181818181818182,0.125,0.5,0.5,0.21428571428571427,-1.0,0.09090909090909091,-1.0,0.4,-1.0,0.3333333333333333,-1.0,0.46153846153846156,0.0,0.5161290322580645,-1.0,0.18181818181818182,0.0,0.36554621848739494,0.5,-1.0,0.6666666666666666,-1.0,0.6,0.0,0.5555555555555556,1.0,0.0,-1.0,0.0,0.125,0.0,0.0,-1.0,0.4,0.0,0.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.8,0.6,-1.0,-1.0,0.2,0.3076923076923077,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0
Sun Ce,0.4745762711864407,0.2608695652173913,0.7446808510638298,0.4482758620689655,0.3333333333333333,0.4117647058823529,0.4166666666666667,0.5714285714285714,0.625,0.42857142857142855,0.6666666666666666,0.5161290322580645,0.3103448275862069,0.25,0.5,0.0,0.9,0.6785714285714286,0.29411764705882354,0.42105263157894735,0.5,0.09090909090909091,-1.0,0.37037037037037035,0.2727272727272727,0.3,0.6666666666666666,0.4482758620689655,1.0,0.0,0.4,0.13333333333333333,0.6,0.2857142857142857,-1.0,0.1,1.0,0.5,0.8571428571428571,0.5,0.5,0.6111111111111112,0.25,0.5,0.07692307692307693,0.5,-1.0,-1.0,0.4375,1.0,-1.0,0.5,0.4491525423728814,0.625,0.5555555555555556,0.625,0.25,0.8571428571428571,0.5,1.0,0.5,1.0,-1.0,1.0,0.3333333333333333,0.6,0.2727272727272727,0.5,0.5,0.0,0.3333333333333333,1.0,0.0,0.42857142857142855,0.0,0.6666666666666666,-1.0,0.5,0.5,1.0,-1.0,1.0,0.0,0.0,-1.0,0.6666666666666666,1.0,0.25,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0
Yuan Ge,0.47619047619047616,0.4827586206896552,0.5,0.38333333333333336,0.48148148148148145,0.6571428571428571,0.875,0.5,0.6956521739130435,0.6666666666666666,0.2857142857142857,-1.0,0.8695652173913043,0.5384615384615384,0.5,0.625,0.0,0.55,0.5217391304347826,-1.0,1.0,0.25,1.0,0.2727272727272727,0.5357142857142857,1.0,0.6666666666666666,-1.0,0.43636363636363634,0.4,0.0,-1.0,0.4,0.6206896551724138,1.0,0.5,-1.0,0.5588235294117647,0.5,0.4666666666666667,-1.0,0.0,-1.0,0.1111111111111111,-1.0,0.75,-1.0,0.35714285714285715,-1.0,0.0,-1.0,-1.0,0.625,0.5238095238095238,0.7142857142857143,0.0,0.5789473684210527,0.4,0.6111111111111112,-1.0,0.7,-1.0,1.0,0.5,0.0,0.5,-1.0,0.38461538461538464,0.0,0.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.75,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Baili Shouyue,0.6923076923076923,0.574468085106383,0.47058823529411764,0.7368421052631579,0.47058823529411764,0.8064516129032258,0.2558139534883721,0.2857142857142857,0.25,0.6470588235294118,0.3333333333333333,0.34615384615384615,0.5,0.7727272727272727,0.5833333333333334,0.36,0.36363636363636365,0.42424242424242425,0.14285714285714285,0.5714285714285714,0.18181818181818182,0.5263157894736842,0.7692307692307693,0.5333333333333333,0.8333333333333334,1.0,0.5454545454545454,0.75,0.625,0.4,0.5555555555555556,0.0,0.375,0.75,1.0,0.0,1.0,0.5714285714285714,0.7368421052631579,0.8888888888888888,1.0,0.0,0.3333333333333333,0.8666666666666667,1.0,1.0,0.75,0.7777777777777778,0.38461538461538464,0.5,0.0,0.6666666666666666,0.5555555555555556,0.7142857142857143,0.5416666666666666,0.0,0.7142857142857143,0.75,0.75,-1.0,0.696969696969697,1.0,1.0,0.5714285714285714,0.42857142857142855,0.0,0.25,0.6666666666666666,-1.0,-1.0,-1.0,0.0,0.7777777777777778,0.5,1.0,-1.0,-1.0,-1.0,0.8333333333333334,0.0,0.4444444444444444,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Chang'e,0.5555555555555556,0.75,0.782608695652174,0.64,0.46511627906976744,0.7777777777777778,0.7241379310344828,0.45098039215686275,0.46153846153846156,1.0,0.5384615384615384,-1.0,0.16666666666666666,0.30434782608695654,0.25,0.5,0.3,0.5833333333333334,0.13333333333333333,-1.0,0.25,0.6666666666666666,0.0,0.5769230769230769,0.0,0.8709677419354839,0.6956521739130435,-1.0,0.5,0.7894736842105263,0.42857142857142855,-1.0,0.0,0.0,0.43478260869565216,0.6666666666666666,0.7058823529411765,1.0,-1.0,0.7777777777777778,-1.0,0.6666666666666666,-1.0,0.3076923076923077,-1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,0.625,0.0,0.0,0.5490196078431373,-1.0,0.8181818181818182,0.5,-1.0,-1.0,-1.0,0.0,0.0,0.4,0.5333333333333333,-1.0,0.0,-1.0,0.2857142857142857,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.5,-1.0,-1.0,-1.0,0.5,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Da Mo,0.5882352941176471,0.6666666666666666,0.6458333333333334,0.5405405405405406,0.46153846153846156,0.6818181818181818,0.0,0.6666666666666666,0.6363636363636364,0.6774193548387096,0.5,0.0,0.5833333333333334,0.0,0.8461538461538461,1.0,0.8571428571428571,0.4166666666666667,0.5294117647058824,0.6,-1.0,0.2727272727272727,-1.0,0.5277777777777778,0.6451612903225806,0.3333333333333333,-1.0,0.5,0.47058823529411764,0.25,1.0,0.0,0.5,0.4375,-1.0,0.3,-1.0,0.5,0.5714285714285714,1.0,1.0,-1.0,-1.0,0.375,0.5142857142857142,0.5,-1.0,0.2,0.5,1.0,-1.0,0.6,0.25,0.5789473684210527,0.7142857142857143,-1.0,0.5572139303482587,0.6,0.6875,-1.0,0.0,-1.0,0.6,0.625,-1.0,1.0,0.5882352941176471,0.6666666666666666,1.0,0.25,-1.0,0.3333333333333333,0.5,0.4444444444444444,0.6666666666666666,0.6666666666666666,-1.0,1.0,-1.0,-1.0,0.5,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.42857142857142855,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.5,1.0,-1.0,-1.0
Cheng Yaojin,0.46,0.39473684210526316,0.44,0.4838709677419355,0.2608695652173913,0.6,0.6666666666666666,0.1875,0.6111111111111112,0.5862068965517241,1.0,0.6666666666666666,0.52,1.0,0.4117647058823529,0.4,0.3333333333333333,0.24242424242424243,0.6,0.29411764705882354,-1.0,0.375,1.0,0.5333333333333333,0.6666666666666666,0.2857142857142857,0.3333333333333333,1.0,0.8,-1.0,-1.0,1.0,0.35,0.38095238095238093,1.0,-1.0,-1.0,0.6,0.25,0.5,1.0,-1.0,0.6666666666666666,0.38461538461538464,0.7,0.3,-1.0,0.6,0.42857142857142855,0.0,-1.0,0.0,0.8571428571428571,0.4,0.75,0.8181818181818182,0.6,0.4717948717948718,0.7058823529411765,-1.0,-1.0,1.0,0.5,0.6666666666666666,0.4,0.5833333333333334,0.7777777777777778,0.4,0.0,0.10526315789473684,-1.0,-1.0,0.0,0.8,0.5714285714285714,1.0,-1.0,-1.0,-1.0,1.0,0.4,-1.0,0.0,0.0,0.6666666666666666,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
Zhuang Zhou,0.5135135135135135,0.3333333333333333,0.2,0.6176470588235294,0.5384615384615384,0.5263157894736842,0.4166666666666667,0.9090909090909091,0.5454545454545454,0.4838709677419355,0.2857142857142857,1.0,0.14285714285714285,0.0,0.75,0.7777777777777778,0.0,0.6333333333333333,0.75,0.0,0.3333333333333333,0.5555555555555556,-1.0,0.75,0.42857142857142855,1.0,0.5,0.4,0.45454545454545453,0.5,0.0,0.5,0.3333333333333333,0.6428571428571429,1.0,0.5,-1.0,0.2857142857142857,0.5625,0.0,0.6666666666666666,1.0,0.2,0.5555555555555556,0.9166666666666666,0.2,-1.0,0.625,0.0,0.5,-1.0,0.5555555555555556,0.5,0.6111111111111112,0.75,0.5,0.6875,0.7058823529411765,0.5254237288135594,0.75,0.0,0.5,0.3333333333333333,1.0,0.0,0.4,0.7,0.2222222222222222,1.0,1.0,0.8,0.0,-1.0,0.3333333333333333,0.2857142857142857,0.5,-1.0,1.0,0.5,1.0,0.3333333333333333,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
Galo,-1.0,0.5714285714285714,0.7272727272727273,0.3333333333333333,0.8,0.7142857142857143,0.20588235294117646,0.46153846153846156,0.5384615384615384,0.16,1.0,0.9375,0.36065573770491804,0.4230769230769231,0.10526315789473684,0.9285714285714286,0.725,1.0,0.25,0.5217391304347826,0.7857142857142857,0.5,0.4444444444444444,0.6571428571428571,0.35294117647058826,-1.0,0.16666666666666666,0.0,-1.0,1.0,0.2222222222222222,1.0,0.14285714285714285,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.84,1.0,0.0,0.6666666666666666,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.5,0.0,0.0,0.75,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Luna,0.5294117647058824,0.7058823529411765,0.6956521739130435,0.75,0.5217391304347826,1.0,0.7058823529411765,0.25,0.6153846153846154,0.0,0.7142857142857143,0.8666666666666667,0.9411764705882353,0.7,0.125,1.0,0.6956521739130435,0.13043478260869565,0.3333333333333333,0.2222222222222222,-1.0,1.0,-1.0,1.0,0.9166666666666666,0.8292682926829268,0.5,0.9166666666666666,0.0,0.2,0.5,0.2857142857142857,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.16666666666666666,1.0,0.6341463414634146,0.5,0.0,0.8333333333333334,0.0,-1.0,1.0,1.0,0.3,-1.0,0.25,-1.0,0.0,0.5,0.7,0.696969696969697,-1.0,0.0,-1.0,0.0,0.0,0.611764705882353,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2222222222222222,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mozi,0.30303030303030304,0.975609756097561,0.9333333333333333,0.9523809523809523,0.5517241379310345,0.36363636363636365,0.9545454545454546,0.4,0.3333333333333333,0.8,0.803921568627451,1.0,0.08333333333333333,0.09090909090909091,-1.0,0.041666666666666664,-1.0,0.0,0.42857142857142855,0.0,0.3333333333333333,0.8947368421052632,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5652173913043478,0.2,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.25,-1.0,0.0,-1.0,0.5,-1.0,0.3333333333333333,-1.0,0.0,-1.0,0.625,-1.0,0.8571428571428571,0.7916666666666666,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.5,0.0,1.0,0.5266272189349113,0.6451612903225806,0.0,-1.0,0.0,-1.0,0.0,0.5,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Cai Wenji,0.6521739130434783,-1.0,-1.0,0.5961538461538461,0.5151515151515151,0.6666666666666666,0.9210526315789473,0.25,0.7692307692307693,0.6666666666666666,0.0,0.13333333333333333,1.0,-1.0,1.0,0.7142857142857143,1.0,1.0,-1.0,0.06666666666666667,0.14285714285714285,0.2857142857142857,0.7714285714285715,-1.0,0.9375,0.9230769230769231,0.2857142857142857,0.16666666666666666,0.8571428571428571,1.0,0.38461538461538464,0.8,0.4,-1.0,0.42105263157894735,0.75,-1.0,0.6666666666666666,1.0,-1.0,0.18181818181818182,0.3333333333333333,0.5,0.6666666666666666,0.5,-1.0,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.6,0.5,0.3333333333333333,0.75,1.0,0.6451612903225806,0.6011904761904762,-1.0,-1.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.0,-1.0,1.0,0.5,0.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6666666666666666,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
Toho Taiichi,0.5454545454545454,-1.0,-1.0,0.0625,0.5172413793103449,0.75,0.25,0.25,0.7317073170731707,0.4,0.75,0.4117647058823529,0.0,1.0,0.0,0.3333333333333333,0.7058823529411765,0.5263157894736842,-1.0,0.07692307692307693,1.0,0.2,1.0,-1.0,0.5833333333333334,-1.0,1.0,-1.0,0.3333333333333333,0.0,0.375,-1.0,0.08333333333333333,-1.0,-1.0,0.42105263157894735,-1.0,0.42857142857142855,0.71875,0.6,1.0,0.0,0.7647058823529411,0.17647058823529413,0.5,0.4,-1.0,0.36363636363636365,0.5,0.0,-1.0,0.125,1.0,0.5,0.5714285714285714,0.0,0.625,0.6666666666666666,1.0,1.0,0.0,0.0,-1.0,0.4879518072289157,0.0,1.0,0.6666666666666666,0.3333333333333333,-1.0,0.18181818181818182,-1.0,0.0,0.2,0.4444444444444444,0.2,-1.0,-1.0,0.3333333333333333,0.5,-1.0,0.4166666666666667,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kai,0.45,0.6086956521739131,0.5,0.5416666666666666,0.15384615384615385,-1.0,0.48484848484848486,0.3684210526315789,0.13043478260869565,0.5263157894736842,0.4782608695652174,0.38095238095238093,0.475,0.36363636363636365,0.42857142857142855,0.38461538461538464,0.4,0.2727272727272727,0.38461538461538464,0.4444444444444444,0.6,0.0,1.0,0.625,0.75,0.1111111111111111,0.47619047619047616,0.4,-1.0,0.4444444444444444,0.0,0.6666666666666666,0.3333333333333333,0.2857142857142857,-1.0,0.5,1.0,0.0,0.3333333333333333,-1.0,0.42857142857142855,0.3333333333333333,0.4482758620689655,1.0,0.6,0.7142857142857143,-1.0,0.5,0.0,1.0,-1.0,0.0,0.3333333333333333,0.0,0.42857142857142855,0.4,-1.0,0.4,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.4171779141104294,-1.0,0.0,-1.0,0.75,0.0,0.375,-1.0,0.0,0.2,-1.0,-1.0,0.0,0.75,0.0,0.25,-1.0,-1.0,0.3333333333333333,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
Li Xin,0.32,0.3793103448275862,0.2702702702702703,0.25,0.5333333333333333,0.0,0.5882352941176471,0.43478260869565216,0.6,0.3181818181818182,0.6666666666666666,0.4,0.7083333333333334,0.5555555555555556,0.5882352941176471,0.3333333333333333,0.75,0.375,0.6666666666666666,0.6666666666666666,-1.0,0.8,0.0,0.2,0.0,0.5833333333333334,0.6666666666666666,0.3333333333333333,-1.0,0.8571428571428571,-1.0,0.125,0.3125,0.6,0.6,0.5,-1.0,0.0,0.5,0.0,0.0,-1.0,0.45454545454545453,-1.0,0.0,1.0,-1.0,0.0,0.6666666666666666,0.5714285714285714,0.0,0.0,0.6,0.5,0.0,0.5333333333333333,1.0,0.5833333333333334,0.4,0.0,-1.0,0.0,0.0,1.0,-1.0,0.43558282208588955,0.0,-1.0,0.0,0.4444444444444444,1.0,-1.0,0.0,0.0,0.25,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0
Wu Zetian,0.2727272727272727,0.5789473684210527,0.3333333333333333,0.6956521739130435,0.25,0.3157894736842105,0.16666666666666666,0.3333333333333333,0.42857142857142855,0.7058823529411765,0.625,-1.0,0.625,0.375,-1.0,0.5,-1.0,0.22857142857142856,0.3333333333333333,-1.0,0.75,0.6666666666666666,1.0,0.625,0.5217391304347826,1.0,0.4444444444444444,-1.0,0.47368421052631576,0.6666666666666666,0.75,-1.0,0.2222222222222222,0.4117647058823529,1.0,0.0,1.0,0.2,-1.0,0.5,-1.0,0.3333333333333333,-1.0,1.0,-1.0,0.2222222222222222,-1.0,0.3076923076923077,-1.0,0.4,-1.0,-1.0,0.2727272727272727,-1.0,0.25,-1.0,0.5882352941176471,0.7777777777777778,0.7,-1.0,-1.0,-1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.46,0.0,1.0,0.2,0.5,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.75,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dian Wei,0.46808510638297873,0.23529411764705882,0.35714285714285715,0.5,0.25,0.5,0.0,-1.0,0.3888888888888889,0.35714285714285715,0.0,1.0,0.4444444444444444,0.8,0.18181818181818182,-1.0,0.47368421052631576,0.5,0.5238095238095238,-1.0,-1.0,0.6363636363636364,-1.0,1.0,0.36363636363636365,-1.0,-1.0,0.3333333333333333,0.47058823529411764,0.0,0.5,-1.0,0.3333333333333333,0.7241379310344828,-1.0,0.8,-1.0,0.2857142857142857,0.5454545454545454,-1.0,-1.0,-1.0,0.0,-1.0,0.8378378378378378,0.0,-1.0,0.0,0.15384615384615385,-1.0,-1.0,0.4,0.5,0.38461538461538464,0.6666666666666666,0.0,0.6666666666666666,0.4,0.2222222222222222,-1.0,-1.0,0.0,1.0,0.3333333333333333,-1.0,-1.0,0.0,0.4489795918367347,-1.0,0.14285714285714285,-1.0,-1.0,0.5,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6153846153846154,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
